"id","corporate","zone","circle","division","subdivision","section","col7_blank","tariff","col9_blank","debit","credit","demand_based_tariff","time_of_day","voltage_class_kv","active_installations","inactive_installations","total_installations_10_11","metered_installations","unmetered_installations","total_metered_13_14","dc_mnr_installations","installations_billed","installations_unbilled","total_billed_17_18","ob_active","ob_inactive","ob_total_20_21","sl_kw_active","sl_kw_inactive","sl_kw_total_23_24","sl_hp_active","sl_hp_inactive","sl_hp_total_26_27","assessed_taxed_consumption","assessed_tax_exempted_consumption","metered_taxed_consumption","metered_tax_exempted_consumption","total_consumption_29_32","bill_cancellation_consumption","net_consumption_33_34","wheeled_energy_units","ob_revenue","ob_interest_rev_misc","ob_interest_tax","ob_tax","ob_pg_surcharge","ob_total_sum","texd_revenue","texd_misc_demand","texd_interest_rev_misc_arrears","texd_pg_surcharge","texd_total_sum","tcd_revenue","tcd_misc_demand","tcd_interest_rev_misc_arrears","tcd_interest_tax","tcd_tax","tcd_pg_surcharge","tcd_total_sum","dbadj_revenue","dbadj_misc","dbadj_tax","dbadj_pg_surcharge","dbadj_total","bc_revenue","bc_misc","bc_interest_rev_misc","bc_interest_tax","bc_tax","bc_pg_surcharge","bc_total_sum","net_demand_revenue","fixed_charges","energy_charges","fppca_charges","net_demand_tax","net_demand_pg_surcharge","col_revenue","col_interest_rev_misc","col_interest_tax","col_tax","col_pg_surcharge","col_total_sum","cradj_revenue","cradj_misc","cradj_tax","cradj_pg_surcharge","cradj_total","net_iod","net_reversal_iod","suspense_to_rr_transfer","from_rr_transfer","to_rr_transfer","pc_revenue","pc_interest_rev","pc_interest_tax","pc_tax","pc_pg_surcharge","pc_total","net_collection","net_collection_pg_surcharge","write_off","cb_revenue","cb_interest_rev_misc","cb_interest_tax","cb_tax","cb_pg_surcharge","cb_total_sum","average_cost_of_supply","pct_live_installations","pct_billed_installations","pct_dc_mnr_installations","pct_metered_consumption","pct_assessed_consumption","pct_collection_eff_with_adj","pct_collection_eff_without_adj","ratio_arrears_demand","demand_per_unit","collection_per_unit_with_adj","collection_per_unit_without_adj","consumption_per_installation","pct_recovery_avg_cost","gst_tcs_ob","gst_tcs_demand","gst_tcs_debit_adjustment","gst_tcs_bill_cancellation","gst_tcs_net_demand","gst_tcs_collection","gst_tcs_credit_adjustment","gst_tcs_payment_cancellation","gst_tcs_cb","balance_transfer_amount"
"2974","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"LT7",,"LT7","LT7",,,"0.4","2788","339","3127","3024","51","3075","35","1501","80","1581","0","0","0","88448.47","0","0","0","0","0","256671.18","0","3419443.93","0","3676115.11","20068.34","3656042.91","0","61674494.07","964816.08","13433.45","4268620.38","1319677.79","66320710.26","0","0","0","0","0","23527130.52","1943853.62","392514.51","7625.16","2528829.5","506652.92","26817985.44","47700.5","0","4321.15","0","50083.79","15379.15","0","0","0","0","0","0","24912379.58","1906793.64","19635138.62","390703.83","2528829.5","506652.92","21774623.58","363276.72","7056.95","2340459.43","468915.01","23901557.61","330061.63","0","29925.41","0","346566.65","170353.11","0","0","0","0","0","0","0","0","0","0","23901557.61","468915.01","0","64482192.3","994053.86","14001.66","4456990.46","1357415.7","69299590.97","9.92","89.158938","53.837877","1.25538","93.017869","6.982131","26.034425","25.662328","0.744047","25.3362","6.5961","6.5019","1318.5492","65.5433","0","0","0","0","0","0","0","0","0","0"
"2975","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"HT2A",,"HT2A","HT2A",,,"11","101","0","101","100","0","100","0","72","0","72","0","0","0","3447.25","0","0","0","0","0","2087613.71","0","42701900.68","0","44789510.52","410741.22","44378773.18","0","614225372.2","22408020.02","126912.87","34012341.57","12765624.02","668228132.82","0","0","0","0","0","367273997.89","14940049.39","4121073.48","57851.57","26920351.69","8195719.34","402100262.8","2123509.99","0","192508.84","0","2229686.07","3221855.75","0","0","0","0","0","0","379025019.96","74938.03","339702809.56","9277177.05","26920351.69","8195719.34","341328743.23","3829949.14","53761.9","25018622.73","7616751.54","366603830.79","4181959.42","0","379118.19","0","4391057.78","7012930.49","0","0","0","0","0","0","0","0","0","0","366603830.79","7616751.54","0","647739693.38","22699144.36","131002.54","35914070.53","13344591.82","703663678.89","9.92","100","71.287129","0","95.339065","4.660943","34.661781","34.251528","0.657428","23.8969","8.2831","8.185","443460.5002","82.5101","0","0","0","0","0","0","0","0","0","0"
"2976","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"HT2B",,"HT2B","HT2B",,,"11","67","0","67","66","0","66","0","48","0","48","0","0","0","2158.88","0","0","0","0","0","1481752.72","0","22155651.12","0","23637403.84","1899.66","23635504.18","0","435820877.34","4855569.91","182014.6","34955138.96","3502526.14","463558473.83","0","0","0","0","0","191462972.65","14442027.3","2201314.93","64557.77","13767268.94","2312292.4","210980974.41","1745113.35","0","158206.17","0","1832370.17","886902.8","0","0","0","0","0","0","201039890.24","23782.54","164821253.51","3676796.05","13767268.94","2312292.4","183637962.32","2111349.83","61920.19","13204606.89","2217792.86","195284108.28","175740.12","0","15930.76","0","184530.41","3353272.95","0","0","0","0","0","0","0","0","0","0","195284108.28","2217792.86","0","453047065.14","4945535.01","184652.21","35517801.01","3597025.67","481280914.78","9.92","100","71.641791","0","93.731322","6.268678","28.978089","28.950732","0.713496","28.537","8.2695","8.2617","352797.0722","83.2833","0","0","0","0","0","0","0","0","0","0"
"2977","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"HT3A",,"HT3A","HT3",,,"11","67","0","67","66","0","66","0","48","0","48","0","0","0","2162.75","0","0","0","0","0","857076.93","0","36375163.56","0","37232240.49","156998.84","37075237.78","0","796866417.62","19780414.49","199425.49","29167997.49","19812650.73","852656753.51","0","0","0","0","0","294134684.77","28899395.47","5349416.55","50724.47","18546157.36","8325124.7","332825170.13","3988731.57","0","361602.09","0","4188169.11","501743.2","0","0","0","0","0","0","314243145.16","55469.39","258841118.21","4734467.35","18546157.36","8325124.7","275006752.33","5001534.45","47420.46","17340078.2","7783732.32","297381897.73","3838805.2","0","348007.28","0","4030744.69","1942750.42","0","0","0","0","0","0","0","0","0","0","297381897.73","7783732.32","0","832264009.11","20128292.72","202729.5","30374076.65","20354043.11","889610633.38","9.92","100","71.641791","0","97.698025","2.301975","25.425326","25.085317","0.750421","31.8402","8.0955","7.9872","555705.0819","80.5161","0","0","0","0","0","0","0","0","0","0"
"2978","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"HT5",,"HT5","HT5",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","584.21","0","0","0","0","0","970546.02","0","9280976.38","0","10251522.4","24684.01","10226842.25","0","242763673.34","7649452.06","75381.71","12838199.65","3311058.67","260846524.1","0","0","0","0","0","75861275.03","5736530.67","1396441.98","25421.86","4353086.33","1696325.66","84298626.88","543551.27","0","49279.41","0","570730.77","577528.54","0","0","0","0","0","0","80187388.32","20818.92","69390674.21","3651748.35","4353086.33","1696325.66","68744154.24","1265431","23036.81","3944688.11","1537179.55","73735114.8","966673.18","0","87636.66","0","1015008.19","1181308.87","0","0","0","0","0","0","0","0","0","0","73735114.8","1537179.55","0","253240234.24","7780463.04","77766.76","13246597.87","3470200.91","271839801.11","9.92","100","70.588235","0","90.532664","9.467336","21.65759","21.363509","0.78761","33.6677","7.2916","7.1926","301515.3647","72.506","0","0","0","0","0","0","0","0","0","0"
"2979","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","ANAGODU","Anagodu Section 4",,"HT6",,"HT6 ","HT6 ",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","568.74","0","0","0","0","0","301864.6","0","5955296.89","0","6257161.48","6441.83","6250719.65","0","170244985.19","897465.09","72898.44","9789863.53","2095843","178677988.32","0","0","0","0","0","47554433.45","5086804.22","389516.06","24523.95","4034885.2","1080923.8","53861651.64","126341.14","0","11455.26","0","132659.16","18644.56","0","0","0","0","0","0","50541806.54","30143.13","43696925.66","559541.71","4034885.2","1080923.8","42947038.47","351778.15","22145.92","3643960.98","976194.71","46297015.09","684165.03","0","62025.4","0","718370.57","821627.59","0","0","0","0","0","0","0","0","0","0","46297015.09","976194.71","0","177155588.23","935203","75276.47","10180787.73","2200568.22","185947975.9","9.92","100","70.588235","0","95.175694","4.824306","20.218224","19.9093","0.79964","37.1638","7.5139","7.399","184034.1612","74.5867","0","0","0","0","0","0","0","0","0","0"
"2980","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT1",,"LT1","LT1",,,"0.4","33753","3024","36777","35922","370","36292","555","18943","836","19779","0","0","0","802253.66","0","0","0","0","0","1939606.35","0","38577588.88","0","40517195.23","161676.42","40355518.81","0","596855823.67","12847715.78","549944.1","72568187.89","12925261.5","662956277.47","0","0","0","0","0","247154889.74","21608366.76","2291523.78","253208.45","26657911.69","5450559.1","280774984.63","669269.5","0","60671.53","0","702736.07","1217761.44","0","0","0","0","0","0","260481900.97","33984447.18","233257755.18","9562049.14","26657911.69","5450559.1","211487050.86","1960823.77","216668.02","22810807.32","4663970.89","230812389.63","3581128.09","0","324647.78","0","3760187.78","4583479.8","0","0","0","0","0","0","0","0","0","0","230812389.63","4663970.89","0","642269541.83","13178411.92","586484.51","76415285.24","13711853.58","711629268.17","9.92","91.77747","56.122419","1.644298","95.212881","4.787119","24.855866","24.457428","0.754059","23.2921","5.7895","5.6967","1200.4028","57.4264","0","0","0","0","0","0","0","0","0","0"
"2981","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT2",,"LT2","LT2",,,"0.4","1612","216","1828","1827","0","1827","69","953","32","985","0","0","0","31613.33","0","0","0","0","0","80876.9","0","2532989.92","0","2613866.82","21151.65","2592715.18","0","72249442.82","750281.82","7414.71","2170910.22","1204901","75406056.16","0","0","0","0","0","18819846.54","868529.21","339289.12","7323.51","1712692.47","503998.81","21055351.54","313622.39","0","28431.24","0","329303.31","122576.63","0","0","0","0","0","0","19602697.33","882349.03","15760317.2","419423.18","1712692.47","503998.81","17856539.36","321921.32","6951.73","1625020.73","478200.54","19556761.08","26084.58","0","2364","0","27388.42","171463.54","0","0","0","0","0","0","0","0","0","0","19556761.08","478200.54","0","73969516.2","767649.61","7786.49","2258574.95","1230699.27","77217851.17","9.92","88.183807","59.119107","4.280397","96.905852","3.094148","20.302575","20.274182","0.800505","36.9037","7.4924","7.4819","1621.5055","75.4224","0","0","0","0","0","0","0","0","0","0"
"2982","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT3A",,"LT3A","LT3A",,,"0.4","5239","648","5887","5882","0","5882","104","3264","76","3340","0","0","0","136524.26","0","0","0","0","0","695334.74","0","16088974.4","0","16784309.14","34754.94","16749554.2","0","514392522.85","8474439.77","40433.66","19713647.78","3487847.28","537249954.42","0","0","0","0","0","130917605.85","12875082.29","1970484.58","16190.31","7732495.85","2744042.11","146481201.52","316640.18","0","28704.82","0","332472","1286752.88","0","0","0","0","0","0","139463455.16","4817441.23","124216406.82","4677187.28","7732495.85","2744042.11","128025567.99","1926954.83","15832.54","7561683.96","2683426.99","136815243.51","1353713.1","0","122725","0","1421400.69","1110589.39","0","0","0","0","0","0","0","0","0","0","136815243.51","2683426.99","0","524476696.92","8517969.53","40791.42","19884459.65","3548466.26","547532680.04","9.92","88.992696","62.301966","1.985112","95.857233","4.142767","20.217982","20.010093","0.800801","40.7363","8.2361","8.1514","3203.7238","82.1714","0","0","0","0","0","0","0","0","0","0"
"2983","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT3B",,"LT3B","LT3B",,,"0.4","806","123","929","930","0","930","35","500","12","512","0","0","0","27318.78","0","0","0","0","0","50130.21","0","1554500.91","0","1604631.13","4886.51","1599744.62","0","35581255.26","428418.53","20216.82","1659898.6","245869.03","37182195.39","0","0","0","0","0","12034725.73","1202786.37","158736.01","8354.7","841432.63","172768.75","13449185.49","210967.07","0","19122.52","0","221513.88","113151.83","0","0","0","0","0","0","12807730","350783.82","11001030.42","240406.04","841432.63","172768.75","11636554.79","153485.82","8074.1","813597.67","167050.42","12410274.82","133247.25","0","12079.59","0","139905.74","226965.45","0","0","0","0","0","0","0","0","0","0","12410274.82","167050.42","0","36619183.22","433672.59","20497.42","1687740.6","251587.36","38246598.7","9.92","86.759957","62.034739","4.342432","96.875904","3.124096","24.787356","24.511034","0.755393","31.5533","7.8212","7.734","1990.8575","77.9637","0","0","0","0","0","0","0","0","0","0"
"2984","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT4A",,"LT4A","LT4A",,,"0.4","9841","1297","11138","233","5523","5756","243","143","1143","1286","0","0","0","254117.67","0","0","0","0","0","19285291.09","0","1136455.09","0","20421742.31","194821.87","20226920.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9919766.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","88.35518","1.453104","2.469261","5.564927","94.435092","0","0","0","0","0","0","2075.1694","0","0","0","0","0","0","0","0","0","0","0"
"2985","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT4B",,"LT4B","LT4B",,,"0.4","403","31","434","399","17","416","0","238","8","246","0","0","0","6782.3","0","0","0","0","0","108358.18","0","1317383.49","0","1425741.67","4511.22","1421234.32","0","10948412.46","429733.98","26039.17","865465.56","443600.36","12313446.16","0","0","0","0","0","6843565.44","798355.06","81635.22","6558.89","685225.7","200486.04","7914956.1","132074.95","0","11974.37","0","138679.28","1330.92","0","0","0","0","0","0","7332924.07","202265.76","6317614.1","100778.87","685225.7","200486.04","6083711.79","72570.23","5836.36","609142.52","178224","6673690.67","75545.46","0","6846.5","0","79325.44","56815.65","0","0","0","0","0","0","0","0","0","0","6673690.67","178224","0","12122075.41","438798.97","26768.71","941548.74","465858.53","13560797.47","9.92","92.857143","59.057072","0","92.399873","7.600127","33.383833","32.991685","0.670384","14.188","4.7365","4.6809","3537.8205","47.1865","0","0","0","0","0","0","0","0","0","0"
"2986","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT4C",,"LT4C","LT4C",,,"0.4","302","31","333","332","0","332","0","167","8","175","0","0","0","5683.51","0","0","0","0","0","38941.16","0","1362089.41","0","1401026.71","5760.89","1395265.81","0","13875576.68","490705.04","9603.35","1656671.78","245002.38","15530299.33","0","0","0","0","0","7145240.45","467438.8","127080.11","2623.55","647408.59","87953.24","7957514.74","123528.4","0","11195.71","0","129707.14","39200.38","0","0","0","0","0","0","7511043.61","141824.75","6243534.98","286945.86","647408.59","87953.24","6904733.82","122801.03","2532.37","625620.42","84989.61","7458975.04","66878.98","0","6060.84","0","70221.76","84509.91","0","0","0","0","0","0","0","0","0","0","7458975.04","84989.61","0","14415007.5","494984.12","9694.53","1678459.93","247962.14","16089036.3","9.92","90.690691","55.298013","0","97.220802","2.779473","32.055758","31.756787","0.684995","16.7647","5.3741","5.3239","4639.1613","53.6683","0","0","0","0","0","0","0","0","0","0"
"2987","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT5",,"LT5","LT5",,,"0.4","3090","402","3492","3456","17","3473","69","1740","76","1816","0","0","0","60456.49","0","0","0","0","0","241837.56","0","4313492.72","0","4555326.41","37258.16","4518068.25","0","74884380.04","2365931.77","15993.89","2966423.57","1486062.75","80381293.24","0","0","0","0","0","30065159.71","2783526.81","529924.76","6446.66","2330133.55","580360.63","33885718.86","74961.25","0","6797.4","0","78710.28","215958.04","0","0","0","0","0","0","32016643.79","2318823.22","25946527.56","1209899.7","2330133.55","580360.63","28185917","496802.53","6046.81","2184483.99","544085.19","30434967.25","82223.3","0","7456.79","0","86332.14","534480.01","0","0","0","0","0","0","0","0","0","0","30434967.25","544085.19","0","78632887.4","2399054","16393.74","3112073.15","1522338.19","84279750.19","9.92","88.487973","56.31068","2.23301","94.691189","5.308896","26.710508","26.634955","0.737569","25.0843","6.7001","6.6812","1474.2157","67.3508","0","0","0","0","0","0","0","0","0","0"
"2988","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT6A",,"LT6A","LT6A",,,"0.4","1108","93","1201","1196","0","1196","35","596","32","628","0","0","0","33834.12","0","0","0","0","0","625414.76","0","11224923.71","0","11850334.6","67749.49","11782585.11","0","228753947.94","3176581.09","40202.16","14965175.79","1633242.15","241839818.02","0","0","0","0","0","86507451.48","8853519.18","626571.58","21626.82","5970594.13","1143098.11","96103593.97","1210317.55","0","109719.44","0","1270835.94","453771.87","0","0","0","0","0","0","91655554.03","1009819.91","72865285.75","3334670.98","5970594.13","1143098.11","82748037.49","599341.78","20686.83","5711128.44","1093420.56","87602117.85","509341.86","0","46171.83","0","534811.27","1289200.34","0","0","0","0","0","0","0","0","0","0","87602117.85","1093420.56","0","237152118.75","3203810.88","41142.17","15224641.49","1682919.69","250458519.99","9.92","92.256453","53.790614","3.158845","94.72242","5.277613","26.080381","25.922126","0.741126","28.5176","7.4375","7.3924","10695.2478","74.5202","0","0","0","0","0","0","0","0","0","0"
"2989","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT6B",,"LT6B","LT6B",,,"0.4","2217","309","2526","2492","17","2509","69","1287","48","1335","0","0","0","39699.48","0","0","0","0","0","622849.63","0","5776685.99","0","6399535.62","57090.49","6342445.14","0","74012167.7","3658553.87","47897.47","11691599.48","618709.83","84764214.58","0","0","0","0","0","44156791.16","2947208.41","774041.15","46501.52","4778902.44","499328.97","49596710.6","288265.17","0","26130.35","0","302677.08","216778.26","0","0","0","0","0","0","46435980.67","1904112.44","37793341.39","833081.6","4778902.44","499328.97","40437266.23","708837.44","42587.22","4376354.61","457269.42","44040594.45","536660.64","0","48648.06","0","563495.8","446928.16","0","0","0","0","0","0","0","0","0","0","44040594.45","457269.42","0","79474217.64","3723753.71","51811.78","12094147.31","660769.38","90557711.24","9.92","87.767221","58.051421","3.112314","90.267268","9.732732","33.197219","32.777829","0.673988","20.9954","6.9699","6.8818","2886.5745","69.373","0","0","0","0","0","0","0","0","0","0"
"2990","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT6C",,"LT6C","LT6C",,,"0.4","437","31","468","465","0","465","0","238","12","250","0","0","0","12980.39","0","0","0","0","0","135514.46","0","3681345.96","0","3816860.42","25751.85","3791108.57","0","98325398.95","598339.72","12037.5","5273071.38","1218929.87","103057610.69","0","0","0","0","0","27099719.8","2804738.9","210939.99","6706.2","1766833.17","712149.27","30433377.11","243628.89","0","22082.78","0","255808.4","75905.28","0","0","0","0","0","0","28743052.21","234207.96","24104492.7","617111.95","1766833.17","712149.27","23551485.68","183319.43","5829.35","1535497.06","618907.15","25203813.44","394356.14","0","35747.74","0","414072.4","405138.48","0","0","0","0","0","0","0","0","0","0","25203813.44","618907.15","0","103122613.22","625956.41","12914.36","5504407.49","1312171.99","108103758.21","9.92","93.376068","54.462243","0","96.449583","3.550417","19.190723","18.880536","0.809821","34.974","6.7118","6.6033","8734.2344","66.5655","0","0","0","0","0","0","0","0","0","0"
"2991","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"LT7",,"LT7","LT7",,,"0.4","1108","154","1262","1230","17","1247","35","667","20","687","0","0","0","26591.41","0","0","0","0","0","110737.59","0","1418057.9","0","1528795.49","10098.01","1518697.49","0","33314636.02","625376.07","5696.06","1558232.23","256841.42","35059420.5","0","0","0","0","0","9784294.25","1020551.74","107595.99","3584.59","593366.09","137913.22","10880241.25","34696.9","0","3142.66","0","36430.2","31369.59","0","0","0","0","0","0","10413086.62","586090.57","8260060.27","123570.96","593366.09","137913.22","9219811.87","101386.3","3381.16","559133.57","129954.76","9761401.57","47282.65","0","4286.08","0","49646.59","179189.63","0","0","0","0","0","0","0","0","0","0","9761401.57","129954.76","0","34460624.25","631585.76","5899.5","1592464.75","264799.89","36238569.65","9.92","87.797147","60.198556","3.158845","92.756547","7.243453","21.356379","21.24831","0.78883","30.0496","6.4175","6.385","1379.7793","64.3649","0","0","0","0","0","0","0","0","0","0"
"2992","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"HT2A",,"HT2A","HT2A",,,"11","101","0","101","100","0","100","0","48","4","52","0","0","0","2901.73","0","0","0","0","0","3106332.24","0","43780108.46","0","46886440.71","284957.21","46601483.5","0","778673792.64","20951117.68","340333.03","55798053.16","18200006.97","848787406.68","0","0","0","0","0","384468812.24","15972889","4834015.89","311095.08","40210013.79","8629190.74","428438407.26","5976390.5","0","541792.83","0","6275206.35","1757610.11","0","0","0","0","0","0","397460252.43","86649.4","360643980.13","16861437.01","40210013.79","8629190.74","335755058.1","4221523.48","271678.57","35115246.16","7535839.82","367029676.45","4965959.29","0","450192.77","0","5214258.03","6697048.61","0","0","0","0","0","0","0","0","0","0","367029676.45","7535839.82","0","835413027.67","21563610.08","379749.54","60892820.79","19293357.89","910064190.21","9.92","100","47.524752","0","93.374775","6.625225","29.144724","28.736475","0.712532","27.2408","7.9393","7.8281","464222.1852","78.9123","0","0","0","0","0","0","0","0","0","0"
"2993","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"HT2B",,"HT2B","HT2B",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","773.79","0","0","0","0","0","522755.57","0","13383904.4","0","13906659.97","106373.4","13800286.57","0","292190571.07","9348965.75","108351.54","20698878.06","1739329.24","314754858.69","0","0","0","0","0","112643933.74","6163189.22","2180070.43","67497","8651611.06","1533062.97","124313560.47","590861.01","0","53565.49","0","620404.44","239709.63","0","0","0","0","0","0","117971571.87","30131.52","103204855.86","2147617.53","8651611.06","1533062.97","104362435.51","2019794.57","62530.48","8015552.52","1420352.2","112257957.79","801321.24","0","72645.91","0","841388.27","2160159.91","0","0","0","0","0","0","0","0","0","0","112257957.79","1420352.2","0","304998386.19","9509245.47","113311.05","21334936.58","1852040","328189210.56","9.92","100","70.588235","0","96.24097","3.75903","25.758934","25.567304","0.747467","31.5725","8.1327","8.0722","409019.4109","81.373","0","0","0","0","0","0","0","0","0","0"
"2994","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"HT3A",,"HT3A","HT3",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","1094.92","0","0","0","0","0","564490.12","0","22044859.37","0","22609349.49","47762.41","22561587.08","0","619144644.66","18910438.42","116362.53","13033907.27","7227386.37","652535352.32","0","0","0","0","0","178613848.57","15980570.8","3273212.42","36982.35","9878461.23","3467717.04","198984872.59","3209602.73","0","290969.44","0","3370079.77","921437.21","0","0","0","0","0","0","190048404.56","29798.79","162702231.52","8722270.37","9878461.23","3467717.04","162276211.75","2973816.23","33594.18","8974883.93","3150527.46","173369079.86","1316810.89","0","119378.91","0","1382652.98","2689955.8","0","0","0","0","0","0","0","0","0","0","173369079.86","3150527.46","0","645600030.45","19209834.61","119743.69","13937484.55","7544575.95","680107546.58","9.92","100","70.588235","0","97.503289","2.496711","20.522323","20.359949","0.798698","37.6623","7.7292","7.668","664980.8674","77.2984","0","0","0","0","0","0","0","0","0","0"
"2995","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"HT5",,"HT5","HT5",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","719.63","0","0","0","0","0","300057.79","0","11160594.39","0","11460652.18","86455.95","11374196.22","0","260968856.98","3458683","28760.94","17271318.53","2187932.17","276157131.84","0","0","0","0","0","84808835.39","9649374.23","1189765.59","17824.77","7487424.64","964769.65","96030787.73","107595.99","0","9750.67","0","112973.86","534764.84","0","0","0","0","0","0","90926578.62","20048.99","78744135.7","4011129.02","7487424.64","964769.65","79363050.59","1113368.96","16681.35","7006640.06","902819.74","85252869.07","843477.51","0","76469.01","0","885653.13","1376662.28","0","0","0","0","0","0","0","0","0","0","85252869.07","902819.74","0","271688907.5","3535083.5","29904.36","17752103.09","2249882.08","287281338.58","9.92","100","70.588235","0","97.381844","2.618156","23.143825","22.905867","0.771872","32.4753","7.516","7.4387","337078.0053","74.9869","0","0","0","0","0","0","0","0","0","0"
"2996","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 1",,"HT6",,"HT6 ","HT6 ",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","460.41","0","0","0","0","0","558582.21","0","6147050.66","0","6705636.74","64368.02","6641268.72","0","123343610.27","2132756.82","118207.42","9164488.63","2042989.04","132639122.36","0","0","0","0","0","50962827.61","4552524.58","867793.97","39100.85","5192589.86","1372400.21","58413495.97","553467.43","0","50177.31","0","581138.29","415117.02","0","0","0","0","0","0","54155611.93","17425.83","42672303.08","1220090.56","5192589.86","1372400.21","47029948.45","800826.01","36084.45","4791872.93","1266491.09","51760070.95","591.95","0","56.12","0","619.03","864457.31","0","0","0","0","0","0","0","0","0","0","51760070.95","1266491.09","0","130468685.66","2199724.79","121223.82","9565205.57","2148898.16","140159753.27","9.92","100","70.588235","0","91.669902","8.33004","27.092374","27.09205","0.733619","28.4913","7.719","7.7189","197224.61","77.8115","0","0","0","0","0","0","0","0","0","0"
"2997","BESCOM","CTAZ","DEVANAGERE","DAVANAGERE","DAVANAGERE RURAL","Davanagere Rural Section 2",,"LT1",,"LT1","LT1",,,"0.4","26297","3148","29445","28810","303","29113","833","13773","817","14590","0","0","0","653379.65","0","0","0","0","0","2142936.08","0","23209360.6","0","25352296.68","63528.45","25288768.23","0","263181477.04","12829601.27","460174.91","41138150.11","4419649.45","303373814.4","0","0","0","0","0","154649006.26","15864517.93","3017140.93","123279.18","14003676.79","3365994.14","176925787.03","82397.4","0","7470.83","0","86517.86","1385639.82","0","0","0","0","0","0","165768229.78","26735177.93","127558587.46","1970554.22","14003676.79","3365994.14","151021361.58","2946365.9","120389.05","13675191.87","3287036.25","164863560.67","944016.51","0","85581.32","0","991217.91","1842037.63","0","0","0","0","0","0","0","0","0","0","164863560.67","3287036.25","0","276984328.73","12900376.3","463065.03","41466642.05","4498603.47","317509165.18","9.92","89.308881","52.374796","3.167662","91.547369","8.452631","34.531525","34.32515","0.661065","18.945","6.542","6.5029","964.0756","65.5534","0","0","0","0","0","0","0","0","0","0"
